Ciclo,CE_media,CE_min,CE_max,CE_mediana,CP_media,CP_desvio,CP_min,CP_max,CP_mediana,EPS1_media,EPS1_desvio,EPS1_min,EPS1_max,EPS1_mediana,FS1_media,FS1_desvio,FS1_max,FS1_mediana,FS2_media,FS2_desvio,FS2_min,FS2_max,FS2_mediana,PS1_media,PS1_desvio,PS1_min,PS1_max,PS1_mediana,PS2_media,PS2_desvio,PS2_min,PS2_max,PS2_mediana,PS3_media,PS3_desvio,PS3_min,PS3_max,PS3_mediana,PS4_media,PS4_desvio,PS4_min,PS4_max,PS4_mediana,PS5_media,PS5_min,PS5_max,PS5_mediana,PS6_media,PS6_min,PS6_max,PS6_mediana,SE_media,SE_desvio,SE_min,SE_max,SE_mediana,TS1_media,TS1_desvio,TS1_min,TS1_max,TS1_mediana,TS2_media,TS2_desvio,TS2_min,TS2_max,TS2_mediana,TS3_media,TS3_desvio,TS3_min,TS3_max,TS3_mediana,TS4_media,TS4_desvio,TS4_min,TS4_max,TS4_mediana,VS1_media,VS1_desvio,VS1_min,VS1_max,VS1_mediana,Cooler_condition,Valve_condition,Pump_leakage,Accumulator_pressure,Stable_flag
1141,27.599866666666667,27.175,28.273,27.508000000000003,1.7485833333333334,0.0211582348969567,1.712,1.803,1.743,2473.615933333333,194.69643423300303,2268.0,2903.6,2409.2,6.471765,2.9698721854267203,19.447,7.555,9.696826666666666,0.0158947904304167,9.657,9.761,9.697,158.51258833333333,14.675219144077111,143.33,190.93,153.58,107.40372916666666,46.48111959086072,0.0,166.56,127.64,1.7577813333333334,0.8743519440545113,0.0,10.727,2.023,0.0,0.0,0.0,0.0,0.0,9.140876333333331,9.077,9.194,9.141,9.05704,8.993,9.118,9.057,57.60523333333333,23.160729252421103,0.0,77.858,66.757,44.66631666666667,0.1839749883209199,44.289,44.871,44.705,49.67666666666666,0.108388139113857,49.527,49.82,49.678,46.93768333333333,0.0655062402685779,46.82,47.094,46.918,40.24221666666666,0.0379594304696748,40.164,40.285,40.266,0.6168833333333333,0.0326065874942871,0.568,0.689,0.6114999999999999,20,90,1,115,0
1142,27.692816666666666,27.154,28.058,27.7575,1.750916666666667,0.0192910725525044,1.711,1.782,1.7534999999999998,2472.942,195.4457139476775,2265.8,2907.0,2407.6,6.477125,2.977724858836561,20.295,7.561,9.695913333333332,0.0142037107083103,9.653,9.739,9.696,158.51565333333335,14.688253403241117,143.37,190.94,153.56,107.4296955,46.46211367889292,0.0,166.57,127.595,1.7574725000000002,0.874267001193181,0.0,10.898,2.023,0.0,0.0,0.0,0.0,0.0,9.143286,9.084,9.201,9.144,9.058685666666667,8.998,9.12,9.059,57.666916666666665,23.19490601899965,0.0,78.078,66.7505,44.6537,0.1834606409551117,44.223,44.875,44.699,49.67518333333333,0.1058845696520285,49.508,49.82,49.6815,46.90846666666666,0.0532816204093531,46.82,47.008,46.914,40.209050000000005,0.0360571227595159,40.16,40.273,40.191,0.6177499999999999,0.0306481536480404,0.572,0.689,0.6165,20,90,1,115,0
1143,27.568616666666667,27.075,28.151,27.6105,1.7425,0.024464779249542,1.706,1.781,1.743,2473.4456666666665,195.1730122020052,2266.0,2902.6,2407.6,6.484833333333333,2.9952576365656016,20.246,7.564,9.696783333333332,0.0148936033671372,9.654,9.746,9.696,158.4939466666667,14.687713588083282,143.36,190.82,153.53,107.42940133333336,46.46010081429956,0.0,166.7,127.595,1.7644138333333337,0.8755286473386749,0.0,10.734,2.031,0.0,0.0,0.0,0.0,0.0,9.142429,9.08,9.196,9.142,9.058878833333331,8.996,9.118,9.059,57.766466666666666,23.22715048551664,0.0,78.064,66.96950000000001,44.65318333333333,0.1878062011996446,44.23,44.871,44.699,49.65531666666666,0.1073131788811719,49.473,49.812,49.652,46.8921,0.0670564396735645,46.816,47.012,46.91,40.22585,0.0478737127542976,40.102,40.285,40.254,0.62025,0.0319923852168669,0.57,0.709,0.6105,20,90,1,115,0
1144,27.46705,27.11,28.037,27.4555,1.73805,0.0164011419610683,1.712,1.778,1.7375,2474.5845,194.8951744261097,2269.0,2907.4,2409.4,6.477756666666667,2.980525473405362,20.049,7.559,9.696771666666669,0.0136404900512021,9.662,9.743,9.697,158.51076833333332,14.682901174182534,143.37,190.82,153.56,107.43648033333334,46.45423727950429,0.0,166.58,127.585,1.7590581666666667,0.8753622286165436,0.0,10.867,2.023,0.0,0.0,0.0,0.0,0.0,9.1425875,9.09,9.194,9.142,9.059090166666666,9.004,9.115,9.059,57.65741666666667,23.181036133298203,0.0,78.262,66.67750000000001,44.63406666666666,0.1787364186298783,44.25,44.863,44.687,49.64155,0.1094822058136896,49.383,49.793,49.629000000000005,46.91135,0.0593241097699733,46.82,47.008,46.912,40.26281666666667,0.0104435393485305,40.238,40.285,40.266,0.6170333333333333,0.0291971479142686,0.576,0.692,0.609,20,90,1,115,0
1145,27.532,27.142,28.0,27.4995,1.7446,0.0173207037865387,1.716,1.785,1.741,2476.049633333333,194.9530034019844,2270.0,2907.4,2410.0,6.474758333333333,2.9794743679233777,20.268,7.558,9.69227,0.0144391105400789,9.646,9.735,9.693,158.52034666666663,14.674548749791247,143.41,190.87,153.59,107.45511883333332,46.45493564242629,0.0,166.59,127.695,1.7712168333333334,0.8810474040810806,0.0,10.789,2.047,0.0,0.0,0.0,0.0,0.0,9.138148833333332,9.075,9.188,9.137,9.054252166666666,8.988,9.107,9.053,57.60958333333333,23.154443332625927,0.0,77.763,66.6585,44.62165,0.185642888911454,44.219,44.855,44.691,49.6345,0.1055880225616272,49.406,49.801,49.633,46.93035,0.0718941842488929,46.82,47.09,46.918,40.25743333333333,0.0216179199572227,40.152,40.281,40.266,0.61735,0.0293643534619321,0.576,0.686,0.6194999999999999,20,90,1,115,0
1146,27.44708333333333,27.01,27.98,27.35,1.7424833333333334,0.0246834135393546,1.708,1.786,1.7405,2477.0522,195.3191351675163,2272.0,2907.4,2411.6,6.47835,2.987577562784954,20.021,7.559,9.698518333333332,0.0149601472998867,9.646,9.751,9.699,158.51115833333333,14.67373807657026,143.44,190.82,153.54,107.433221,46.487091292221216,0.0,166.61,127.45,1.7690798333333333,0.8776506762819911,0.0,10.641,2.031,0.0,0.0,0.0,0.0,0.0,9.144834166666666,9.085,9.196,9.144,9.061395666666668,9.0,9.123,9.061,57.58455,23.14920022297875,0.0,77.715,66.759,44.6323,0.2035226468887705,44.207,44.883,44.695,49.6363,0.1060104408033639,49.391,49.812,49.633,46.8916,0.0671649121471067,46.742,47.004,46.91,40.22558333333333,0.0432972742190802,40.152,40.281,40.246,0.6225833333333333,0.027713602892997,0.583,0.69,0.6174999999999999,20,90,1,115,0
1147,27.65525,27.1,28.341,27.66,1.75265,0.0257897792131767,1.713,1.807,1.755,2477.409466666667,195.1646474740033,2270.0,2907.6,2411.6,6.47431,2.9828115453531137,20.271,7.553,9.695676666666667,0.0140854341305683,9.65,9.737,9.696,158.52794833333334,14.672306298011756,143.44,190.82,153.58,107.46784766666669,46.46507479116991,0.0,166.61,127.595,1.7634243333333337,0.8736246474384692,0.0,10.773,2.031,0.0,0.0,0.0,0.0,0.0,9.145822,9.083,9.208,9.146,9.061673,8.998,9.125,9.061,57.58498333333333,23.153659523684382,0.0,78.127,66.75200000000001,44.62948333333334,0.192006399228333,44.211,44.875,44.689,49.630766666666666,0.1102432390281225,49.449,49.793,49.629,46.8727,0.0821875284365509,46.734,47.008,46.902,40.16103333333333,0.0307592988099048,40.082,40.187,40.176,0.6232666666666666,0.0320459768577642,0.576,0.691,0.6194999999999999,20,90,1,115,0
1148,27.72765,27.139,28.423,27.852,1.757,0.0293141950921104,1.71,1.813,1.766,2475.5641333333333,195.0519696355967,2270.0,2907.6,2410.0,6.4662033333333335,2.956047092432173,20.479,7.5565,9.698945,0.0145292971541301,9.661,9.75,9.699,158.46767166666666,14.638638231876335,143.41,190.85,153.59,107.58013316666668,46.34266743658902,0.0,166.79,127.62,1.7703558333333334,0.8759044717642349,0.0,10.695,2.031,0.0,0.0,0.0,0.0,0.0,9.147598333333333,9.097,9.203,9.148,9.0636195,9.009,9.119,9.063,57.494,23.116420128543307,0.0,77.953,66.61,44.5952,0.1863223741761639,44.195,44.855,44.631,49.62741666666667,0.1005112847474408,49.453,49.777,49.621,46.8566,0.0727335979529803,46.723,46.996,46.869,40.1346,0.0480791014891084,40.059,40.203,40.1305,0.6129166666666667,0.030756722658641,0.57,0.689,0.6094999999999999,20,100,1,115,0
1149,27.773666666666667,27.411,28.152,27.7875,1.75835,0.019997309141016,1.728,1.797,1.757,2476.7545666666665,194.69387715105984,2272.0,2907.6,2411.8,6.464013333333333,2.9580230832021632,20.479,7.5525,9.697936666666664,0.014400982700036,9.657,9.74,9.6985,158.47768166666663,14.636914872614266,143.44,190.9,153.59,107.60316983333333,46.33366013790922,0.0,167.0,127.71,1.7648333333333333,0.8707947996817333,0.0,10.445,2.023,0.0,0.0,0.0,0.0,0.0,9.1476295,9.085,9.203,9.148,9.063318,8.996,9.118,9.063,57.44925,23.115560437942435,0.0,77.873,66.72,44.58898333333333,0.1900771914264351,44.199,44.871,44.621,49.60671666666666,0.0966136972544445,49.449,49.762,49.617,46.8285,0.0726051546005974,46.727,46.93,46.824,40.09471666666666,0.0164976543444842,40.055,40.148,40.098,0.6126,0.0320424506563995,0.566,0.697,0.6074999999999999,20,100,1,115,0
1150,27.758566666666663,26.862,28.636,27.837000000000003,1.75755,0.0317300184020842,1.691,1.828,1.7574999999999998,2471.4233,195.59276999007253,2269.8,2907.8,2405.4,6.470398333333334,2.9457665749661026,20.479,7.561,9.697161666666666,0.0154004595433321,9.653,9.746,9.699,158.46441333333334,14.634389152955473,143.43,190.8,153.59,107.57387666666666,46.36344485406848,0.0,166.65,127.595,1.7622618333333333,0.8709730655748203,0.0,10.641,2.023,0.0,0.0,0.0,0.0,0.0,9.146660833333332,9.083,9.204,9.146,9.062078666666666,8.997,9.12,9.061,57.70265,23.194991338959515,0.0,77.946,66.7695,44.57893333333333,0.1797342545534658,44.207,44.777,44.625,49.596,0.0985142164738492,49.406,49.734,49.5975,46.82366666666667,0.099691671560525,46.668,47.004,46.824,40.09328333333333,0.0405651147055385,39.992,40.191,40.098,0.6101833333333333,0.0305472635555865,0.568,0.682,0.6014999999999999,20,100,1,115,0
1151,27.514116666666663,26.985,28.152,27.503500000000003,1.7391666666666663,0.0252178082534417,1.696,1.784,1.7395,2469.6686,194.29217974284268,2267.8,2901.8,2404.8,6.47229,2.9384959463322424,20.454,7.5565,9.696465,0.0144115090925243,9.646,9.738,9.696,158.47650833333333,14.61980493056019,143.39,190.89,153.62,107.6009605,46.32615786967551,0.0,166.44,127.73,1.7593518333333336,0.8726604267506949,0.0,10.891,2.023,0.0004326666666666,0.0129677353425932,0.0,0.602,0.0,9.143675,9.082,9.199,9.144,9.059636833333334,8.998,9.119,9.059,57.76373333333333,23.214712927377867,0.0,77.951,66.798,44.565866666666665,0.1871107228324171,44.195,44.809,44.621,49.592200000000005,0.0961044276656837,49.422,49.73,49.592,46.77913333333333,0.0856867504871001,46.66,46.926,46.75,40.12136666666667,0.0427891823279411,40.066,40.191,40.098,0.6107666666666667,0.0319996645462643,0.568,0.689,0.604,20,100,1,115,0
1152,27.55013333333333,26.847,28.118,27.476,1.74105,0.0286050991068943,1.694,1.791,1.7345000000000002,2469.1018,194.76570967114355,2265.6,2901.4,2404.0,6.467353333333333,2.9565432018936133,20.479,7.564500000000001,9.691991666666668,0.0144332531057349,9.642,9.736,9.693,158.47207,14.634293290252076,143.48,190.84,153.59,107.56536116666668,46.35697794959416,0.0,166.41,127.6,1.759858666666667,0.8707314204502506,0.0,10.586,2.023,0.0,0.0,0.0,0.0,0.0,9.137426,9.075,9.193,9.136,9.051955333333332,8.988,9.113,9.051,57.63588333333333,23.185152763807128,0.0,78.073,66.9855,44.574783333333336,0.1889162752108653,44.195,44.777,44.629000000000005,49.58383333333334,0.1066491422751418,49.316,49.73,49.58,46.78481666666666,0.0938918403463028,46.66,46.941,46.754,40.11956666666666,0.0423477799096572,40.066,40.199,40.102,0.6064,0.0383733664699526,0.545,0.688,0.605,20,100,1,115,0
1153,27.74576666666667,27.182,28.423,27.658,1.7536166666666666,0.0244956527908468,1.717,1.802,1.743,2467.361066666667,194.2697829195811,2261.8,2899.6,2403.6,6.478800000000001,2.9512181758050366,20.479,7.565,9.688445,0.0143279141377689,9.644,9.73,9.689,158.45373833333335,14.641621433020866,143.41,190.84,153.58,107.5891135,46.32334259430991,0.0,166.89,127.7,1.7595573333333334,0.8682010548013319,0.0,10.516,2.023,0.0,0.0,0.0,0.0,0.0,9.137215,9.071,9.196,9.137,9.051701833333334,8.983,9.107,9.051,57.82996666666667,23.25960357078462,0.0,78.42,66.97999999999999,44.56586666666667,0.1876799896927601,44.195,44.781,44.619,49.58325,0.0968191788326607,49.391,49.73,49.562,46.80653333333333,0.0855341079091814,46.668,46.93,46.762,40.08421666666666,0.0312681630832166,40.0,40.113,40.098,0.6103666666666666,0.0240979404610285,0.576,0.667,0.604,20,100,1,115,0
1154,27.88973333333333,27.25,28.439,27.9505,1.76485,0.0296955312508663,1.71,1.809,1.763,2467.6122666666665,194.51912525818477,2261.8,2902.0,2403.2,6.48765,2.950895955875776,20.476,7.563,9.691955,0.0153692332453811,9.65,9.746,9.693,158.47033,14.619309508073467,143.44,190.84,153.59,107.56743366666666,46.350467235714966,0.0,166.53,127.59,1.769983,0.8752236893857912,0.0,10.648,2.031,0.0,0.0,0.0,0.0,0.0,9.141700833333331,9.079,9.2,9.141,9.057466666666668,8.995,9.122,9.057,58.02381666666667,23.356861403596938,0.0,78.293,67.0995,44.53805,0.1690562462814647,44.191,44.77,44.617,49.57253333333333,0.0941836407880348,49.355,49.711,49.566,46.79571666666666,0.0872075435367666,46.668,46.93,46.754,40.0397,0.0399819026857478,39.988,40.113,40.02,0.6237166666666667,0.03244034507678,0.58,0.692,0.6145,20,100,1,115,0
1155,27.63103333333333,27.174,28.069,27.5805,1.7445666666666668,0.0213988489050994,1.713,1.785,1.7395,2468.134433333333,194.32648362498543,2262.0,2903.4,2403.8,6.479543333333334,2.9438398268813426,20.477,7.561,9.693908333333331,0.0138573677740368,9.648,9.738,9.695,158.48224833333333,14.609141461109182,143.41,190.84,153.59,107.58300133333334,46.35974257112028,0.0,166.61,127.595,1.764808,0.8735453545087014,0.0,10.891,2.023,0.0,0.0,0.0,0.0,0.0,9.1379795,9.074,9.191,9.137,9.053733666666666,8.991,9.116,9.053,57.93493333333333,23.30287018538353,0.0,77.932,67.088,44.5261,0.1880452253572595,44.117,44.781,44.613,49.55173333333333,0.0959153699471072,49.328,49.707,49.559,46.78073333333334,0.0818576413435403,46.684,46.93,46.75,40.09898333333333,0.022146271574077,40.066,40.187,40.098,0.6664333333333333,0.0682660216909857,0.58,0.823,0.64,20,100,1,115,0
1156,27.832716666666663,27.373,28.32,27.834,1.7649833333333331,0.0203989794250085,1.739,1.811,1.7605,2468.3072666666667,194.6323887443237,2261.0,2901.6,2403.8,6.470821666666667,2.943401076366898,20.479,7.553,9.690125,0.0141390439070104,9.648,9.731,9.6905,158.48938333333334,14.614464933207008,143.37,190.82,153.59,107.5960195,46.36283573515194,0.0,166.47,127.51,1.7725713333333333,0.8756528874168272,0.0,10.992,2.031,0.003738,0.0483875181700037,0.0,1.263,0.0,9.1476955,9.092,9.203,9.148,9.062739333333331,9.002,9.119,9.061,57.84135,23.258337233676528,0.0,78.118,66.939,44.49915,0.1697511463729108,44.117,44.703,44.539,49.54468333333333,0.1049597972537475,49.297,49.703,49.555,46.75834999999999,0.0771577352032495,46.656,46.926,46.746,39.99853333333333,0.0261063448789359,39.914,40.027,40.004,0.6943,0.0960505340159323,0.593,0.877,0.637,20,100,1,115,0
1157,27.676666666666662,27.337,28.204,27.625,1.7597333333333334,0.0224362499258333,1.729,1.805,1.758,2471.103833333333,194.2211432037802,2265.0,2903.6,2407.2,6.4776533333333335,2.9445294512543767,20.479,7.561,9.69717,0.015291636829595,9.637,9.743,9.697,158.51069,14.623058935553583,143.44,190.84,153.65,107.6139865,46.36446314228611,0.0,166.52,127.67,1.7682210000000005,0.8749712465405434,0.0,10.617,2.031,0.0,0.0,0.0,0.0,0.0,9.148732666666668,9.08,9.212,9.148,9.063767833333332,8.995,9.127,9.063,57.85055,23.256850268709787,0.0,77.941,67.0265,44.46205,0.1880217644271692,44.039,44.715,44.527,49.55243333333333,0.0861245386529944,49.371,49.691,49.562,46.73263333333333,0.0852191525116362,46.645,46.918,46.691,40.001133333333335,0.037528053536789,39.887,40.031,40.016,0.6247333333333334,0.034765493639852,0.578,0.712,0.622,20,100,1,115,0
1158,27.73405,27.348,28.256,27.642,1.75645,0.0215567245397197,1.729,1.803,1.751,2461.538666666667,195.3237718614845,2252.0,2895.8,2397.2,6.681285,3.022850578478536,20.479,7.803,9.696083333333332,0.0150578092115897,9.65,9.739,9.696,158.89958833333333,14.586652813008303,143.8,191.14,154.02,107.8759545,46.48344542053085,0.0,166.76,127.885,1.8108031666666664,0.8927322664568799,0.0,10.695,2.078,0.0,0.0,0.0,0.0,0.0,9.143989,9.079,9.201,9.144,9.059285333333332,8.997,9.125,9.059,59.9842,24.092533826822997,0.0,80.501,69.5795,44.47268333333333,0.1965229526135659,44.031,44.703,44.539,49.55361666666667,0.0984355750192961,49.355,49.723,49.559,46.727716666666666,0.0838236833299853,46.641,46.914,46.68,40.01276666666667,0.0114940908424206,39.98,40.035,40.016,0.6223,0.0334163767827712,0.575,0.701,0.612,20,100,0,115,1
1159,27.6962,27.099,28.471,27.728,1.7476333333333334,0.0301824770504999,1.707,1.81,1.7455,2464.3547333333336,197.32141157894011,2253.8,2893.6,2395.6,6.630006666666667,3.0707012429565226,20.479,7.801,9.696863333333336,0.0153558129234433,9.656,9.742,9.697,159.10206666666667,14.758750989972883,143.81,191.12,153.93,107.25685966666668,47.04860985572467,0.0,167.04,127.925,1.7948696666666668,0.8978057070033636,0.0,10.445,2.078,0.0,0.0,0.0,0.0,0.0,9.141512333333331,9.083,9.204,9.141,9.057513833333331,8.998,9.12,9.057,58.69546666666667,24.61699623311592,0.0,80.531,69.43199999999999,44.53061666666667,0.2045037061258456,44.117,44.777,44.621,49.55948333333333,0.1159531599859906,49.277,49.719,49.557,46.736733333333326,0.0856998836434282,46.645,46.926,46.695,40.04485,0.0485961653645164,39.969,40.113,40.02,0.6216166666666666,0.0297862962841587,0.571,0.681,0.618,20,73,0,115,0
1160,27.81255,27.282,28.404,27.7335,1.76095,0.0226816023407906,1.723,1.807,1.751,2460.068,198.27001295120937,2249.6,2893.6,2390.0,6.625428333333334,3.0697523924765915,20.479,7.795,9.691985,0.0141579962009951,9.642,9.738,9.693,159.094665,14.75747572145647,143.84,191.14,153.91,107.2218025,47.062530099805,0.0,166.91,127.865,1.8116598333333331,0.905174592160922,0.0,10.867,2.102,0.0,0.0,0.0,0.0,0.0,9.138339,9.064,9.2,9.139,9.0531615,8.993,9.12,9.053,58.75815,24.655436249195336,0.0,81.049,69.47,44.57481666666667,0.1988644450728273,44.195,44.863,44.625,49.58761666666667,0.1141909034440882,49.367,49.777,49.5855,46.76186666666667,0.086865855410279,46.668,46.926,46.738,40.02378333333333,0.0199525638016782,39.988,40.086,40.02,0.6139833333333333,0.0316396509798115,0.569,0.695,0.6114999999999999,20,73,0,115,0
1161,27.77306666666667,27.097,28.503,27.912,1.7661833333333334,0.0271633424883838,1.719,1.823,1.7755,2459.9016333333334,196.77743630111308,2251.8,2888.6,2391.4,6.628581666666666,3.0707077544956527,20.479,7.7995,9.69199,0.0150659064079512,9.644,9.736,9.691,159.10285,14.759980410368213,143.82,191.14,153.91,107.25729383333334,47.02865238519336,0.0,166.98,127.92,1.815434166666667,0.9064763044601478,0.0,10.75,2.102,0.0,0.0,0.0,0.0,0.0,9.136453,9.069,9.198,9.136,9.051205333333332,8.986,9.113,9.05,58.80941666666667,24.639066706056056,0.0,81.099,69.5445,44.570033333333335,0.195559862668716,44.125,44.863,44.625,49.60365,0.1123153588362188,49.391,49.777,49.57,46.811366666666665,0.0930079214170954,46.672,47.004,46.824,40.048633333333335,0.0457139101578581,39.977,40.113,40.027,0.6210166666666667,0.0313955041943241,0.571,0.691,0.6165,20,73,0,115,0
1162,27.78693333333333,27.289,28.223,27.734,1.770233333333333,0.0229371777752579,1.731,1.806,1.7665,2460.7647,196.55289059277808,2247.8,2891.6,2391.8,6.63263,3.067752797811583,20.479,7.799,9.690735,0.0153113957473827,9.646,9.733,9.691,159.114915,14.756639871466543,143.76,191.09,153.93,107.2672025,47.03546691926779,0.0,166.73,127.93,1.8030476666666664,0.9020219180548436,0.0,10.992,2.086,0.0,0.0,0.0,0.0,0.0,9.136607666666666,9.071,9.194,9.136,9.051796166666668,8.989,9.117,9.051,58.852,24.533869601575677,0.0,80.853,69.501,44.59361666666667,0.2031733076411679,44.207,44.863,44.6565,49.63463333333333,0.1268459584501745,49.426,49.812,49.619,46.804116666666665,0.0848338539049252,46.676,46.918,46.785,40.02101666666667,0.023005888462627,39.988,40.102,40.018,0.6127833333333332,0.0358429208038548,0.575,0.702,0.604,20,73,0,115,0
1163,27.77593333333333,27.137,28.469,27.808,1.7694666666666667,0.0230412060261881,1.734,1.822,1.7685,2461.955066666667,197.0218741768205,2252.0,2893.6,2393.6,6.63332,3.067000626399876,20.479,7.800499999999999,9.69273,0.0152185119238152,9.651,9.736,9.693,159.10586666666666,14.759873509843011,143.77,191.13,153.91,107.23504516666664,47.05610329710749,0.0,167.1,127.865,1.8070231666666663,0.9032626029298564,0.0,10.648,2.086,0.0,0.0,0.0,0.0,0.0,9.136066166666666,9.061,9.194,9.135,9.052073833333331,8.979,9.116,9.051,58.81216666666667,24.56484463768184,0.0,80.936,69.471,44.61295,0.2096187358200199,44.207,44.883,44.656000000000006,49.6499,0.1147141916360452,49.453,49.812,49.652,46.8122,0.0857354622751077,46.684,46.996,46.816,40.03885,0.0397431691177904,39.988,40.109,40.02,0.6179,0.0315017890264094,0.578,0.691,0.608,20,73,0,115,0
1164,27.856166666666663,27.336,28.485,27.8305,1.7754166666666669,0.0251593509028573,1.731,1.827,1.775,2459.256233333333,196.59925266601945,2249.6,2891.0,2391.4,6.632351666666667,3.056726076787287,20.479,7.798500000000001,9.69043,0.0155455633832123,9.642,9.739,9.6905,159.07397,14.758157301650284,143.76,191.41,153.91,107.212525,47.03806707879758,0.0,166.83,127.965,1.8034513333333333,0.9044453251519692,0.0,11.0,2.078,0.0,0.0,0.0,0.0,0.0,9.132094166666668,9.067,9.198,9.132,9.047873333333332,8.981,9.107,9.047,58.89436666666666,24.538807263823436,0.0,80.75,69.5055,44.61076666666667,0.1939296890467876,44.211,44.871,44.691,49.65355,0.1127405037528168,49.461,49.812,49.652,46.8644,0.0716661752709411,46.734,46.996,46.832,40.062,0.0487306676139536,39.977,40.121,40.094,0.6189833333333332,0.0374579953071354,0.57,0.706,0.6034999999999999,20,73,0,115,0
1165,27.687483333333333,27.237,28.129,27.7125,1.763283333333333,0.017461911739037,1.729,1.793,1.765,2463.539033333333,195.9519891369824,2254.0,2895.4,2395.6,6.633233333333333,3.06745550051422,20.479,7.795,9.69501,0.0145936581464963,9.653,9.737,9.695,159.11180833333333,14.751629257166368,143.82,191.16,153.91,107.234408,47.05119259766273,0.0,166.66,127.92,1.7999543333333334,0.9033545083792892,0.0,10.617,2.078,0.0,0.0,0.0,0.0,0.0,9.136580333333333,9.068,9.196,9.136,9.052196666666667,8.985,9.113,9.051,58.77143333333333,24.51779131007305,0.0,80.932,69.349,44.6193,0.195048477242391,44.219,44.863,44.645,49.65938333333334,0.1154961429639398,49.461,49.812,49.6695,46.832,0.0704251014571817,46.723,46.984,46.824,40.0805,0.0291800372904367,40.004,40.113,40.094,0.6170166666666667,0.0297238656989698,0.567,0.69,0.612,20,73,0,115,0
